filename,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,busbar_crack,shattered
SHELL_M55_6330431041_F0201-0025_cell12.jpg,0.9933515,0.00063675013,0.08224643,0.0014325407,0.22671741,0.00038907406,0.001017998,0.001381858,0.00015138827
SHELL_M55_6330431041_F0201-0025_cell13.jpg,0.99735594,0.00042020954,0.052529052,0.002206764,0.08352289,0.00034021895,0.0011212042,0.00096772786,0.00020512812
SHELL_M55_6330431041_F0201-0025_cell14.jpg,0.9917241,0.0003515631,0.022543397,0.0006202157,0.7273011,0.00041577194,0.0004943452,0.0005505182,6.814847e-05
SHELL_M55_6330431041_F0201-0025_cell15.jpg,0.9906369,0.00053131924,0.080192685,0.0010128925,0.63877803,0.0003654764,0.0012015593,0.0013089416,0.00014704847
SHELL_M55_6330431041_F0201-0025_cell16.jpg,0.9781149,0.00032316308,0.027738392,0.0003787314,0.9657222,0.00031950013,0.0006942635,0.00078102027,5.283868e-05
SHELL_M55_6330431041_F0201-0025_cell17.jpg,0.9653387,0.00052306976,0.025067521,0.00044384293,0.95430577,0.00027159473,0.000661115,0.0005381962,5.875649e-05
SHELL_M55_6330431041_F0201-0025_cell18.jpg,0.98074925,0.00094717677,0.07799579,0.001323892,0.89810336,0.0008554326,0.001814456,0.0026084946,0.00017383628
SHELL_M55_6330431041_F0201-0025_cell19.jpg,0.98407125,0.00042029546,0.045290295,0.0005991631,0.8860012,0.00037231992,0.00089123886,0.0007005085,8.484647e-05
SHELL_M55_6330431041_F0201-0025_cell2.jpg,0.99761057,0.00064637756,0.0723225,0.005339137,0.01398256,0.00052371307,0.00086735055,0.0014824604,0.00027989617
SHELL_M55_6330431041_F0201-0025_cell20.jpg,0.9922505,0.00034458668,0.024836726,0.0005572519,0.5100078,0.00027316873,0.00059181976,0.00037080242,6.785969e-05
SHELL_M55_6330431041_F0201-0025_cell21.jpg,0.9811937,0.00067359547,0.04897462,0.0010028501,0.8679478,0.0004948294,0.0012677979,0.0011915528,0.00014956063
SHELL_M55_6330431041_F0201-0025_cell22.jpg,0.982287,0.00021572469,0.04451871,0.00015706739,0.9756327,0.00018682743,0.00025078145,0.00023953791,3.1662985e-05
SHELL_M55_6330431041_F0201-0025_cell23.jpg,0.9932788,0.0003074504,0.03481922,0.00060929416,0.48602182,0.00029455696,0.000559656,0.00036231952,6.2563144e-05
