,Unnamed: 0_el,ID,date,time,module-id,make,model,serial-number,comment,exposure_time,current,voltage,iso,aperture,camera,filename,identifier,Unnamed: 0_defect,Crack,Contact,Corrosion,Interconnect,serial_number,datetime
346,941.0,20313.0,20220129.0,70305.0,F0201-0056,SHELL,M55,6320427388.0,X,1.0,3.392,23.904,1000,9/5,DSLR-CMOS,20220129_070305_SHELL_M55_6320427388_X_1s_3.392A_23.904V.jpg,20220129_070305_SHELL_M55_6320427388,618.0,0.7086144,0.0,0.0,0.0,6320427388,2022-01-29 07:03:05
347,1038.0,20410.0,20220129.0,105841.0,F0201-0114,SHELL,M55,6320427389.0,X,3.0,0.025,16.437,1000,9/5,DSLR-CMOS,20220129_105841_SHELL_M55_6320427389_X_3s_0.025A_16.437V.jpg,20220129_105841_SHELL_M55_6320427389,,,,,,6320427389,2022-01-29 10:58:41
348,1039.0,20411.0,20220129.0,105905.0,F0201-0114,SHELL,M55,6320427389.0,X,3.0,0.195,19.17,1000,9/5,DSLR-CMOS,20220129_105905_SHELL_M55_6320427389_X_3s_0.195A_19.170V.jpg,20220129_105905_SHELL_M55_6320427389,699.0,7.1479541,0.0,0.0,0.0,6320427389,2022-01-29 10:59:05
349,1040.0,20412.0,20220129.0,105929.0,F0201-0114,SHELL,M55,6320427389.0,X,3.0,0.296,19.696,1000,9/5,DSLR-CMOS,20220129_105929_SHELL_M55_6320427389_X_3s_0.296A_19.696V.jpg,20220129_105929_SHELL_M55_6320427389,700.0,15.4233676,0.0,0.0,0.0,6320427389,2022-01-29 10:59:29
350,1041.0,20413.0,20220129.0,105953.0,F0201-0114,SHELL,M55,6320427389.0,X,1.0,1.392,21.903,1000,9/5,DSLR-CMOS,20220129_105953_SHELL_M55_6320427389_X_1s_1.392A_21.903V.jpg,20220129_105953_SHELL_M55_6320427389,701.0,4.3573502,0.0019446,0.0,0.0,6320427389,2022-01-29 10:59:53
351,1042.0,20414.0,20220129.0,110011.0,F0201-0114,SHELL,M55,6320427389.0,X,1.0,2.394,22.938,1000,9/5,DSLR-CMOS,20220129_110011_SHELL_M55_6320427389_X_1s_2.394A_22.938V.jpg,20220129_110011_SHELL_M55_6320427389,702.0,4.8234518,0.0,0.0,0.0,6320427389,2022-01-29 11:00:11
352,1043.0,20415.0,20220129.0,110029.0,F0201-0114,SHELL,M55,6320427389.0,X,1.0,3.392,23.744,1000,9/5,DSLR-CMOS,20220129_110029_SHELL_M55_6320427389_X_1s_3.392A_23.744V.jpg,20220129_110029_SHELL_M55_6320427389,703.0,1.183604,0.0,0.0,0.0,6320427389,2022-01-29 11:00:29
353,414.0,19786.0,20220128.0,93607.0,F0201-0098,SHELL,M55,6320427390.0,X,3.0,0.025,16.445,1000,9/5,DSLR-CMOS,20220128_093607_SHELL_M55_6320427390_X_3s_0.025A_16.445V.jpg,20220128_093607_SHELL_M55_6320427390,,,,,,6320427390,2022-01-28 09:36:07
354,415.0,19787.0,20220128.0,93636.0,F0201-0098,SHELL,M55,6320427390.0,X,3.0,0.195,19.168,1000,9/5,DSLR-CMOS,20220128_093636_SHELL_M55_6320427390_X_3s_0.195A_19.168V.jpg,20220128_093636_SHELL_M55_6320427390,179.0,12.0219763,0.0,0.0,0.0,6320427390,2022-01-28 09:36:36
355,416.0,19788.0,20220128.0,93705.0,F0201-0098,SHELL,M55,6320427390.0,X,3.0,0.296,19.69,1000,9/5,DSLR-CMOS,20220128_093705_SHELL_M55_6320427390_X_3s_0.296A_19.690V.jpg,20220128_093705_SHELL_M55_6320427390,180.0,8.3217497,0.0001256,0.0,0.0,6320427390,2022-01-28 09:37:05
356,417.0,19789.0,20220128.0,93734.0,F0201-0098,SHELL,M55,6320427390.0,X,1.0,1.392,21.857,1000,9/5,DSLR-CMOS,20220128_093734_SHELL_M55_6320427390_X_1s_1.392A_21.857V.jpg,20220128_093734_SHELL_M55_6320427390,181.0,3.2099236,0.0,0.0022589,0.0,6320427390,2022-01-28 09:37:34
357,418.0,19790.0,20220128.0,93757.0,F0201-0098,SHELL,M55,6320427390.0,X,1.0,2.395,22.863,1000,9/5,DSLR-CMOS,20220128_093757_SHELL_M55_6320427390_X_1s_2.395A_22.863V.jpg,20220128_093757_SHELL_M55_6320427390,182.0,4.1161676,0.0,0.0,0.0,6320427390,2022-01-28 09:37:57
358,419.0,19791.0,20220128.0,93820.0,F0201-0098,SHELL,M55,6320427390.0,X,1.0,3.392,23.649,1000,9/5,DSLR-CMOS,20220128_093820_SHELL_M55_6320427390_X_1s_3.392A_23.649V.jpg,20220128_093820_SHELL_M55_6320427390,183.0,0.3515923,0.0,0.0,0.0,6320427390,2022-01-28 09:38:20
359,1170.0,20542.0,20220129.0,162412.0,F0201-0105,SHELL,M55,6320427391.0,X,3.0,0.025,16.39,1000,9/5,DSLR-CMOS,20220129_162412_SHELL_M55_6320427391_X_3s_0.025A_16.390V.jpg,20220129_162412_SHELL_M55_6320427391,,,,,,6320427391,2022-01-29 16:24:12
360,1171.0,20543.0,20220129.0,162433.0,F0201-0105,SHELL,M55,6320427391.0,X,3.0,0.194,19.203,1000,9/5,DSLR-CMOS,20220129_162433_SHELL_M55_6320427391_X_3s_0.194A_19.203V.jpg,20220129_162433_SHELL_M55_6320427391,809.0,7.2007182,0.0,0.0,0.0,6320427391,2022-01-29 16:24:33
361,1172.0,20544.0,20220129.0,162554.0,F0201-0105,SHELL,M55,6320427391.0,X,3.0,0.296,19.731,1000,9/5,DSLR-CMOS,20220129_162554_SHELL_M55_6320427391_X_3s_0.296A_19.731V.jpg,20220129_162554_SHELL_M55_6320427391,810.0,12.8202673,0.0,0.0,0.0,6320427391,2022-01-29 16:25:54
362,1173.0,20545.0,20220129.0,162616.0,F0201-0105,SHELL,M55,6320427391.0,X,1.0,1.392,22.014,1000,9/5,DSLR-CMOS,20220129_162616_SHELL_M55_6320427391_X_1s_1.392A_22.014V.jpg,20220129_162616_SHELL_M55_6320427391,811.0,3.4784703,0.0021971,0.0,0.0,6320427391,2022-01-29 16:26:16
363,1174.0,20546.0,20220129.0,162703.0,F0201-0105,SHELL,M55,6320427391.0,X,1.0,2.394,23.057,1000,9/5,DSLR-CMOS,20220129_162703_SHELL_M55_6320427391_X_1s_2.394A_23.057V.jpg,20220129_162703_SHELL_M55_6320427391,812.0,3.2921574,0.0,0.0,0.0,6320427391,2022-01-29 16:27:03
364,1175.0,20547.0,20220129.0,162718.0,F0201-0105,SHELL,M55,6320427391.0,X,1.0,3.392,23.918,1000,9/5,DSLR-CMOS,20220129_162718_SHELL_M55_6320427391_X_1s_3.392A_23.918V.jpg,20220129_162718_SHELL_M55_6320427391,813.0,0.921751,0.0,0.0,0.0,6320427391,2022-01-29 16:27:18
365,654.0,20026.0,20220128.0,133220.0,F0201-0078,SHELL,M55,6320427392.0,X,3.0,0.025,15.028,1000,9/5,DSLR-CMOS,20220128_133220_SHELL_M55_6320427392_X_3s_0.025A_15.028V.jpg,20220128_133220_SHELL_M55_6320427392,,,,,,6320427392,2022-01-28 13:32:20
366,655.0,20027.0,20220128.0,133248.0,F0201-0078,SHELL,M55,6320427392.0,X,3.0,0.195,19.04,1000,9/5,DSLR-CMOS,20220128_133248_SHELL_M55_6320427392_X_3s_0.195A_19.040V.jpg,20220128_133248_SHELL_M55_6320427392,379.0,1.4278988,0.0,0.0,0.0,6320427392,2022-01-28 13:32:48
367,656.0,20028.0,20220128.0,133317.0,F0201-0078,SHELL,M55,6320427392.0,X,3.0,0.296,19.591,1000,9/5,DSLR-CMOS,20220128_133317_SHELL_M55_6320427392_X_3s_0.296A_19.591V.jpg,20220128_133317_SHELL_M55_6320427392,380.0,18.6475946,0.0,0.0,0.0,6320427392,2022-01-28 13:33:17
368,657.0,20029.0,20220128.0,133346.0,F0201-0078,SHELL,M55,6320427392.0,X,1.0,1.392,21.765,1000,9/5,DSLR-CMOS,20220128_133346_SHELL_M55_6320427392_X_1s_1.392A_21.765V.jpg,20220128_133346_SHELL_M55_6320427392,381.0,3.9276206,0.0,0.0,0.0,6320427392,2022-01-28 13:33:46
369,658.0,20030.0,20220128.0,133409.0,F0201-0078,SHELL,M55,6320427392.0,X,1.0,2.394,22.741,1000,9/5,DSLR-CMOS,20220128_133409_SHELL_M55_6320427392_X_1s_2.394A_22.741V.jpg,20220128_133409_SHELL_M55_6320427392,382.0,3.3311358,0.0,0.0,0.0,6320427392,2022-01-28 13:34:09
370,659.0,20031.0,20220128.0,133432.0,F0201-0078,SHELL,M55,6320427392.0,X,1.0,3.392,23.493,1000,9/5,DSLR-CMOS,20220128_133432_SHELL_M55_6320427392_X_1s_3.392A_23.493V.jpg,20220128_133432_SHELL_M55_6320427392,383.0,0.889188,0.0,0.0,0.0,6320427392,2022-01-28 13:34:32
371,1104.0,20476.0,20220129.0,132943.0,F0201-0123,SHELL,M55,6320427393.0,X,3.0,0.025,16.321,1000,9/5,DSLR-CMOS,20220129_132943_SHELL_M55_6320427393_X_3s_0.025A_16.321V.jpg,20220129_132943_SHELL_M55_6320427393,,,,,,6320427393,2022-01-29 13:29:43
372,1105.0,20477.0,20220129.0,133007.0,F0201-0123,SHELL,M55,6320427393.0,X,3.0,0.194,19.069,1000,9/5,DSLR-CMOS,20220129_133007_SHELL_M55_6320427393_X_3s_0.194A_19.069V.jpg,20220129_133007_SHELL_M55_6320427393,754.0,12.3831781,0.0,0.0,0.0,6320427393,2022-01-29 13:30:07
373,1106.0,20478.0,20220129.0,133228.0,F0201-0123,SHELL,M55,6320427393.0,X,3.0,0.296,19.586,1000,9/5,DSLR-CMOS,20220129_133228_SHELL_M55_6320427393_X_3s_0.296A_19.586V.jpg,20220129_133228_SHELL_M55_6320427393,755.0,12.2333426,0.0,0.0,0.0,6320427393,2022-01-29 13:32:28
374,1107.0,20479.0,20220129.0,133252.0,F0201-0123,SHELL,M55,6320427393.0,X,1.0,1.392,21.689,1000,9/5,DSLR-CMOS,20220129_133252_SHELL_M55_6320427393_X_1s_1.392A_21.689V.jpg,20220129_133252_SHELL_M55_6320427393,756.0,3.0507106,0.000202,0.0078542,0.0,6320427393,2022-01-29 13:32:52
375,1108.0,20480.0,20220129.0,133310.0,F0201-0123,SHELL,M55,6320427393.0,X,1.0,2.394,22.638,1000,9/5,DSLR-CMOS,20220129_133310_SHELL_M55_6320427393_X_1s_2.394A_22.638V.jpg,20220129_133310_SHELL_M55_6320427393,757.0,4.4471573,0.0015736,0.0,0.0,6320427393,2022-01-29 13:33:10
376,1109.0,20481.0,20220129.0,133328.0,F0201-0123,SHELL,M55,6320427393.0,X,1.0,3.392,23.365,1000,9/5,DSLR-CMOS,20220129_133328_SHELL_M55_6320427393_X_1s_3.392A_23.365V.jpg,20220129_133328_SHELL_M55_6320427393,758.0,0.7990462,0.0,0.0,0.0,6320427393,2022-01-29 13:33:28
377,438.0,19810.0,20220128.0,100327.0,F0201-0096,SHELL,M55,6320427394.0,X,3.0,0.025,16.255,1000,9/5,DSLR-CMOS,20220128_100327_SHELL_M55_6320427394_X_3s_0.025A_16.255V.jpg,20220128_100327_SHELL_M55_6320427394,,,,,,6320427394,2022-01-28 10:03:27
378,439.0,19811.0,20220128.0,100356.0,F0201-0096,SHELL,M55,6320427394.0,X,3.0,0.195,19.136,1000,9/5,DSLR-CMOS,20220128_100356_SHELL_M55_6320427394_X_3s_0.195A_19.136V.jpg,20220128_100356_SHELL_M55_6320427394,199.0,8.19513,0.0,0.0,0.0,6320427394,2022-01-28 10:03:56
379,440.0,19812.0,20220128.0,100424.0,F0201-0096,SHELL,M55,6320427394.0,X,3.0,0.296,19.68,1000,9/5,DSLR-CMOS,20220128_100424_SHELL_M55_6320427394_X_3s_0.296A_19.680V.jpg,20220128_100424_SHELL_M55_6320427394,200.0,20.2091523,0.0,0.0,0.0,6320427394,2022-01-28 10:04:24
380,441.0,19813.0,20220128.0,100453.0,F0201-0096,SHELL,M55,6320427394.0,X,1.0,1.392,21.95,1000,9/5,DSLR-CMOS,20220128_100453_SHELL_M55_6320427394_X_1s_1.392A_21.950V.jpg,20220128_100453_SHELL_M55_6320427394,201.0,2.5066832,0.0009184,0.0012755,0.0,6320427394,2022-01-28 10:04:53
381,442.0,19814.0,20220128.0,100516.0,F0201-0096,SHELL,M55,6320427394.0,X,1.0,2.394,23.019,1000,9/5,DSLR-CMOS,20220128_100516_SHELL_M55_6320427394_X_1s_2.394A_23.019V.jpg,20220128_100516_SHELL_M55_6320427394,202.0,4.4199237,0.0,0.0,0.0,6320427394,2022-01-28 10:05:16
382,443.0,19815.0,20220128.0,100539.0,F0201-0096,SHELL,M55,6320427394.0,X,1.0,3.393,23.858,1000,9/5,DSLR-CMOS,20220128_100539_SHELL_M55_6320427394_X_1s_3.393A_23.858V.jpg,20220128_100539_SHELL_M55_6320427394,203.0,0.7796192,0.0,0.0,0.0,6320427394,2022-01-28 10:05:39
383,1194.0,20566.0,20220129.0,172240.0,F0201-0131,SHELL,M55,6320427396.0,X,3.0,0.025,16.172,1000,9/5,DSLR-CMOS,20220129_172240_SHELL_M55_6320427396_X_3s_0.025A_16.172V.jpg,20220129_172240_SHELL_M55_6320427396,,,,,,6320427396,2022-01-29 17:22:40
384,1195.0,20567.0,20220129.0,172301.0,F0201-0131,SHELL,M55,6320427396.0,X,3.0,0.194,19.099,1000,9/5,DSLR-CMOS,20220129_172301_SHELL_M55_6320427396_X_3s_0.194A_19.099V.jpg,20220129_172301_SHELL_M55_6320427396,829.0,6.624799,0.0,0.0,0.0,6320427396,2022-01-29 17:23:01
385,1196.0,20568.0,20220129.0,172611.0,F0201-0131,SHELL,M55,6320427396.0,X,3.0,0.296,19.616,1000,9/5,DSLR-CMOS,20220129_172611_SHELL_M55_6320427396_X_3s_0.296A_19.616V.jpg,20220129_172611_SHELL_M55_6320427396,830.0,16.0408519,0.0,0.0,0.0,6320427396,2022-01-29 17:26:11
386,1197.0,20569.0,20220129.0,172633.0,F0201-0131,SHELL,M55,6320427396.0,X,1.0,1.392,21.892,1000,9/5,DSLR-CMOS,20220129_172633_SHELL_M55_6320427396_X_1s_1.392A_21.892V.jpg,20220129_172633_SHELL_M55_6320427396,831.0,3.3053764,0.0,2.53e-05,0.0,6320427396,2022-01-29 17:26:33
387,1198.0,20570.0,20220129.0,172648.0,F0201-0131,SHELL,M55,6320427396.0,X,1.0,2.394,22.971,1000,9/5,DSLR-CMOS,20220129_172648_SHELL_M55_6320427396_X_1s_2.394A_22.971V.jpg,20220129_172648_SHELL_M55_6320427396,832.0,4.4011675,0.0,0.0,0.0,6320427396,2022-01-29 17:26:48
388,1199.0,20571.0,20220129.0,172704.0,F0201-0131,SHELL,M55,6320427396.0,X,1.0,3.392,23.975,1000,9/5,DSLR-CMOS,20220129_172704_SHELL_M55_6320427396_X_1s_3.392A_23.975V.jpg,20220129_172704_SHELL_M55_6320427396,833.0,0.8230967,0.0,0.0,0.0,6320427396,2022-01-29 17:27:04
389,1248.0,20620.0,20220129.0,191607.0,F0201-0135,SHELL,M55,6320427397.0,X,3.0,0.025,16.304,1000,9/5,DSLR-CMOS,20220129_191607_SHELL_M55_6320427397_X_3s_0.025A_16.304V.jpg,20220129_191607_SHELL_M55_6320427397,,,,,,6320427397,2022-01-29 19:16:07
390,1249.0,20621.0,20220129.0,191628.0,F0201-0135,SHELL,M55,6320427397.0,X,3.0,0.194,19.17,1000,9/5,DSLR-CMOS,20220129_191628_SHELL_M55_6320427397_X_3s_0.194A_19.170V.jpg,20220129_191628_SHELL_M55_6320427397,875.0,14.3791893,0.0,0.0,0.0,6320427397,2022-01-29 19:16:28
391,1250.0,20622.0,20220129.0,191650.0,F0201-0135,SHELL,M55,6320427397.0,X,3.0,0.296,19.705,1000,9/5,DSLR-CMOS,20220129_191650_SHELL_M55_6320427397_X_3s_0.296A_19.705V.jpg,20220129_191650_SHELL_M55_6320427397,876.0,17.4960219,0.0,0.0,0.0,6320427397,2022-01-29 19:16:50
392,1251.0,20623.0,20220129.0,191711.0,F0201-0135,SHELL,M55,6320427397.0,X,1.0,1.392,21.899,1000,9/5,DSLR-CMOS,20220129_191711_SHELL_M55_6320427397_X_1s_1.392A_21.899V.jpg,20220129_191711_SHELL_M55_6320427397,877.0,3.3603807,0.0,0.0006091,0.0,6320427397,2022-01-29 19:17:11
393,1252.0,20624.0,20220129.0,191727.0,F0201-0135,SHELL,M55,6320427397.0,X,1.0,2.394,22.904,1000,9/5,DSLR-CMOS,20220129_191727_SHELL_M55_6320427397_X_1s_2.394A_22.904V.jpg,20220129_191727_SHELL_M55_6320427397,878.0,3.9917767,0.0,0.0,0.0,6320427397,2022-01-29 19:17:27
394,1253.0,20625.0,20220129.0,191743.0,F0201-0135,SHELL,M55,6320427397.0,X,1.0,3.392,23.68,1000,9/5,DSLR-CMOS,20220129_191743_SHELL_M55_6320427397_X_1s_3.392A_23.680V.jpg,20220129_191743_SHELL_M55_6320427397,879.0,0.5991625,0.0,0.0,0.0,6320427397,2022-01-29 19:17:43
395,,,,,,,,,,,,,,,,,20170505_154628_SHELL_M55_6320427398,12.0,0.0,0.1257908,0.0047193,0.0207909,6320427398,2017-05-05 15:46:28
396,,,,,,,,,,,,,,,,,20170505_154726_SHELL_M55_6320427398,13.0,0.0,0.1074487,0.0007908,0.0136479,6320427398,2017-05-05 15:47:26
397,774.0,20146.0,20220128.0,155145.0,F0201-0034,SHELL,M55,6320427398.0,X,3.0,0.025,16.317,1000,9/5,DSLR-CMOS,20220128_155145_SHELL_M55_6320427398_X_3s_0.025A_16.317V.jpg,20220128_155145_SHELL_M55_6320427398,,,,,,6320427398,2022-01-28 15:51:45
398,775.0,20147.0,20220128.0,155214.0,F0201-0034,SHELL,M55,6320427398.0,X,3.0,0.194,19.249,1000,9/5,DSLR-CMOS,20220128_155214_SHELL_M55_6320427398_X_3s_0.194A_19.249V.jpg,20220128_155214_SHELL_M55_6320427398,479.0,7.1053599,0.0,0.0,0.0,6320427398,2022-01-28 15:52:14
399,776.0,20148.0,20220128.0,155243.0,F0201-0034,SHELL,M55,6320427398.0,X,3.0,0.296,19.827,1000,9/5,DSLR-CMOS,20220128_155243_SHELL_M55_6320427398_X_3s_0.296A_19.827V.jpg,20220128_155243_SHELL_M55_6320427398,480.0,12.8097327,0.0029295,0.0,0.0,6320427398,2022-01-28 15:52:43
400,777.0,20149.0,20220128.0,155312.0,F0201-0034,SHELL,M55,6320427398.0,X,1.0,1.392,22.448,1000,9/5,DSLR-CMOS,20220128_155312_SHELL_M55_6320427398_X_1s_1.392A_22.448V.jpg,20220128_155312_SHELL_M55_6320427398,481.0,1.4118625,0.0,0.0002041,0.0,6320427398,2022-01-28 15:53:12
401,778.0,20150.0,20220128.0,155335.0,F0201-0034,SHELL,M55,6320427398.0,X,1.0,2.394,24.67,1000,9/5,DSLR-CMOS,20220128_155335_SHELL_M55_6320427398_X_1s_2.394A_24.670V.jpg,20220128_155335_SHELL_M55_6320427398,482.0,3.5604821,0.0,0.0,0.0,6320427398,2022-01-28 15:53:35
402,779.0,20151.0,20220128.0,155358.0,F0201-0034,SHELL,M55,6320427398.0,X,1.0,3.392,25.804,1000,9/5,DSLR-CMOS,20220128_155358_SHELL_M55_6320427398_X_1s_3.392A_25.804V.jpg,20220128_155358_SHELL_M55_6320427398,483.0,0.9775513,0.0,0.0,0.0,6320427398,2022-01-28 15:53:58
403,1218.0,20590.0,20220129.0,181518.0,F0201-0143,SHELL,M55,6320427399.0,X,3.0,0.025,16.344,1000,9/5,DSLR-CMOS,20220129_181518_SHELL_M55_6320427399_X_3s_0.025A_16.344V.jpg,20220129_181518_SHELL_M55_6320427399,,,,,,6320427399,2022-01-29 18:15:18
404,1219.0,20591.0,20220129.0,181540.0,F0201-0143,SHELL,M55,6320427399.0,X,3.0,0.194,19.288,1000,9/5,DSLR-CMOS,20220129_181540_SHELL_M55_6320427399_X_3s_0.194A_19.288V.jpg,20220129_181540_SHELL_M55_6320427399,849.0,7.4654049,0.0,0.0,0.0,6320427399,2022-01-29 18:15:40
405,1220.0,20592.0,20220129.0,181601.0,F0201-0143,SHELL,M55,6320427399.0,X,3.0,0.296,19.907,1000,9/5,DSLR-CMOS,20220129_181601_SHELL_M55_6320427399_X_3s_0.296A_19.907V.jpg,20220129_181601_SHELL_M55_6320427399,850.0,10.9024309,0.0,0.0,0.0,6320427399,2022-01-29 18:16:01
406,1221.0,20593.0,20220129.0,181622.0,F0201-0143,SHELL,M55,6320427399.0,X,1.0,1.392,23.043,1000,9/5,DSLR-CMOS,20220129_181622_SHELL_M55_6320427399_X_1s_1.392A_23.043V.jpg,20220129_181622_SHELL_M55_6320427399,851.0,5.1408121,0.0,0.007868,0.0,6320427399,2022-01-29 18:16:22
407,1222.0,20594.0,20220129.0,181637.0,F0201-0143,SHELL,M55,6320427399.0,X,1.0,2.394,24.753,1000,9/5,DSLR-CMOS,20220129_181637_SHELL_M55_6320427399_X_1s_2.394A_24.753V.jpg,20220129_181637_SHELL_M55_6320427399,852.0,4.3255332,0.0,0.0,0.0,6320427399,2022-01-29 18:16:37
408,1223.0,20595.0,20220129.0,181653.0,F0201-0143,SHELL,M55,6320427399.0,X,1.0,3.392,25.633,1000,9/5,DSLR-CMOS,20220129_181653_SHELL_M55_6320427399_X_1s_3.392A_25.633V.jpg,20220129_181653_SHELL_M55_6320427399,853.0,0.6147434,0.0,0.0,0.0,6320427399,2022-01-29 18:16:53
409,870.0,20242.0,20220128.0,172151.0,F0201-0044,SHELL,M55,6320427400.0,X,3.0,0.025,16.429,1000,9/5,DSLR-CMOS,20220128_172151_SHELL_M55_6320427400_X_3s_0.025A_16.429V.jpg,20220128_172151_SHELL_M55_6320427400,,,,,,6320427400,2022-01-28 17:21:51
410,871.0,20243.0,20220128.0,172219.0,F0201-0044,SHELL,M55,6320427400.0,X,3.0,0.194,19.265,1000,9/5,DSLR-CMOS,20220128_172219_SHELL_M55_6320427400_X_3s_0.194A_19.265V.jpg,20220128_172219_SHELL_M55_6320427400,559.0,17.2450852,0.0,0.0,0.0,6320427400,2022-01-28 17:22:19
411,872.0,20244.0,20220128.0,172248.0,F0201-0044,SHELL,M55,6320427400.0,X,3.0,0.296,19.818,1000,9/5,DSLR-CMOS,20220128_172248_SHELL_M55_6320427400_X_3s_0.296A_19.818V.jpg,20220128_172248_SHELL_M55_6320427400,560.0,5.3329312,0.0,0.0,0.0,6320427400,2022-01-28 17:22:48
412,873.0,20245.0,20220128.0,172317.0,F0201-0044,SHELL,M55,6320427400.0,X,1.0,1.392,22.205,1000,9/5,DSLR-CMOS,20220128_172317_SHELL_M55_6320427400_X_1s_1.392A_22.205V.jpg,20220128_172317_SHELL_M55_6320427400,561.0,4.4527919,0.0,0.0,0.0,6320427400,2022-01-28 17:23:17
413,874.0,20246.0,20220128.0,172340.0,F0201-0044,SHELL,M55,6320427400.0,X,1.0,2.394,23.36,1000,9/5,DSLR-CMOS,20220128_172340_SHELL_M55_6320427400_X_1s_2.394A_23.360V.jpg,20220128_172340_SHELL_M55_6320427400,562.0,3.5138322,0.0,0.0,0.0,6320427400,2022-01-28 17:23:40
414,875.0,20247.0,20220128.0,172403.0,F0201-0044,SHELL,M55,6320427400.0,X,1.0,3.392,24.273,1000,9/5,DSLR-CMOS,20220128_172403_SHELL_M55_6320427400_X_1s_3.392A_24.273V.jpg,20220128_172403_SHELL_M55_6320427400,563.0,1.1885533,0.0,0.0,0.0,6320427400,2022-01-28 17:24:03
415,,,,,,,,,,,,,,,,,20170505_032848_SHELL_M55_6320427401,1.0,0.0101528,0.0680699,0.0003589,0.0183571,6320427401,2017-05-05 03:28:48
416,,,,,,,,,,,,,,,,,20170505_084506_SHELL_M55_6320427401,4.0,0.0310282,0.0506345,7.77e-05,0.0173789,6320427401,2017-05-05 08:45:06
417,726.0,20098.0,20220128.0,150226.0,F0201-0011,SHELL,M55,6320427401.0,X,3.0,0.025,16.121,1000,9/5,DSLR-CMOS,20220128_150226_SHELL_M55_6320427401_X_3s_0.025A_16.121V.jpg,20220128_150226_SHELL_M55_6320427401,,,,,,6320427401,2022-01-28 15:02:26
418,727.0,20099.0,20220128.0,150255.0,F0201-0011,SHELL,M55,6320427401.0,X,3.0,0.195,18.964,1000,9/5,DSLR-CMOS,20220128_150255_SHELL_M55_6320427401_X_3s_0.195A_18.964V.jpg,20220128_150255_SHELL_M55_6320427401,439.0,9.3863745,0.0,0.0,0.0,6320427401,2022-01-28 15:02:55
419,728.0,20100.0,20220128.0,150324.0,F0201-0011,SHELL,M55,6320427401.0,X,3.0,0.296,19.52,1000,9/5,DSLR-CMOS,20220128_150324_SHELL_M55_6320427401_X_3s_0.296A_19.520V.jpg,20220128_150324_SHELL_M55_6320427401,440.0,17.9664921,0.0,0.0,0.0,6320427401,2022-01-28 15:03:24
420,729.0,20101.0,20220128.0,150353.0,F0201-0011,SHELL,M55,6320427401.0,X,1.0,1.392,21.868,1000,9/5,DSLR-CMOS,20220128_150353_SHELL_M55_6320427401_X_1s_1.392A_21.868V.jpg,20220128_150353_SHELL_M55_6320427401,441.0,3.5384185,0.0033418,0.0,0.0,6320427401,2022-01-28 15:03:53
421,730.0,20102.0,20220128.0,150416.0,F0201-0011,SHELL,M55,6320427401.0,X,1.0,2.394,22.995,1000,9/5,DSLR-CMOS,20220128_150416_SHELL_M55_6320427401_X_1s_2.394A_22.995V.jpg,20220128_150416_SHELL_M55_6320427401,442.0,2.468903,0.0,0.0,0.0,6320427401,2022-01-28 15:04:16
422,731.0,20103.0,20220128.0,150439.0,F0201-0011,SHELL,M55,6320427401.0,X,1.0,3.392,23.883,1000,9/5,DSLR-CMOS,20220128_150439_SHELL_M55_6320427401_X_1s_3.392A_23.883V.jpg,20220128_150439_SHELL_M55_6320427401,443.0,1.0824113,0.0,0.0,0.0,6320427401,2022-01-28 15:04:39
423,630.0,20002.0,20220128.0,130414.0,F0201-0071,SHELL,M55,6320427403.0,X,3.0,0.025,16.345,1000,9/5,DSLR-CMOS,20220128_130414_SHELL_M55_6320427403_X_3s_0.025A_16.345V.jpg,20220128_130414_SHELL_M55_6320427403,,,,,,6320427403,2022-01-28 13:04:14
424,631.0,20003.0,20220128.0,130442.0,F0201-0071,SHELL,M55,6320427403.0,X,3.0,0.195,19.123,1000,9/5,DSLR-CMOS,20220128_130442_SHELL_M55_6320427403_X_3s_0.195A_19.123V.jpg,20220128_130442_SHELL_M55_6320427403,359.0,13.6604537,0.0,0.0,0.0,6320427403,2022-01-28 13:04:42
425,632.0,20004.0,20220128.0,130511.0,F0201-0071,SHELL,M55,6320427403.0,X,3.0,0.296,19.651,1000,9/5,DSLR-CMOS,20220128_130511_SHELL_M55_6320427403_X_3s_0.296A_19.651V.jpg,20220128_130511_SHELL_M55_6320427403,360.0,0.4879772,0.0,0.0052969,2.46e-05,6320427403,2022-01-28 13:05:11
426,633.0,20005.0,20220128.0,130540.0,F0201-0071,SHELL,M55,6320427403.0,X,1.0,1.392,21.835,1000,9/5,DSLR-CMOS,20220128_130540_SHELL_M55_6320427403_X_1s_1.392A_21.835V.jpg,20220128_130540_SHELL_M55_6320427403,361.0,3.4765737,0.0,0.0004061,0.0,6320427403,2022-01-28 13:05:40
427,634.0,20006.0,20220128.0,130603.0,F0201-0071,SHELL,M55,6320427403.0,X,1.0,2.394,22.844,1000,9/5,DSLR-CMOS,20220128_130603_SHELL_M55_6320427403_X_1s_2.394A_22.844V.jpg,20220128_130603_SHELL_M55_6320427403,362.0,3.0461421,0.0,0.0,0.0,6320427403,2022-01-28 13:06:03
