identifier_defect,Measurement_DateTime,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,shattered
20220131_161828_SHELL_M55_6330431032,2022-01-31 16:18:28,0.9737880316666667,0.002125435351666667,0.05234427572777778,0.0067538009755555555,0.06003253037083334,0.0011246575563888888,0.002794672979166667,0.00017884991277777775
20220131_162050_SHELL_M55_6320427313,2022-01-31 16:20:50,0.9769642561111112,0.003196650483333333,0.05550423755555556,0.00900260437861111,0.03996985815194445,0.0013144996522222222,0.003727617902777778,0.00024171941752777778
20220131_162352_SHELL_M55_6320427256,2022-01-31 16:23:52,0.9790616641666667,0.002434137450277778,0.04146257170277778,0.0079572348575,0.04728398612194444,0.0007145168805555556,0.0008534265769444445,0.00019848191519444445
20220131_162625_SHELL_M55_6330431488,2022-01-31 16:26:25,0.9814767002777778,0.003690249913055556,0.06020386741666666,0.009563475282222223,0.044905363986833334,0.0009444236875,0.0019292606741666666,0.00022509997694444443
20220131_162928_SHELL_M55_6330431090,2022-01-31 16:29:28,0.9749001377777778,0.005209152982222223,0.06144966133333333,0.011299657675833333,0.03053491040672222,0.0014480280086111112,0.0022149221580555554,0.00024235909688888888
20220131_163159_SHELL_M55_6320427313,2022-01-31 16:31:59,0.982596106388889,0.005057363626388889,0.05105884486111111,0.01040586222361111,0.03381557079083333,0.0011957500694444445,0.0036960222133333334,0.0002382442669166667
20220131_163436_SHELL_M55_6330431035,2022-01-31 16:34:36,0.9737390499999999,0.0022917074730555553,0.051712687050000004,0.007551204731055555,0.05281218097580556,0.001310542011111111,0.0021036327780555556,0.0002258807835833333
20220131_163634_SHELL_M55_6330431042,2022-01-31 16:36:34,0.9671039322222222,0.002703450767222222,0.043624689036111115,0.007960688229444445,0.062047035337749995,0.0011633986977777778,0.0013518394816666665,0.0001961224366111111
20220131_163838_SHELL_M55_6330431038,2022-01-31 16:38:38,0.9733032666666666,0.0034213852694444445,0.05490974636944444,0.008777155767222222,0.047326297025555554,0.0011892887199999999,0.002537145688888889,0.000227052209
20220131_164237_SHELL_M55_6320427726,2022-01-31 16:42:37,0.9774035169444445,0.004800930969722222,0.05879100965833333,0.011411961943472222,0.02958346099308333,0.001386197601111111,0.0025475032775,0.000253135282
20220131_164632_SHELL_M55_6320427431,2022-01-31 16:46:32,0.9667279261111111,0.0032652852433333337,0.059914894125,0.0076482457777777785,0.07939495143752778,0.0012362780838888888,0.002910116756388889,0.0001980591878611111
20220131_165424_SHELL_M55_6320427317,2022-01-31 16:54:24,0.9742883052777778,0.0030020481058333336,0.05645851824444444,0.008038067509444444,0.048153951512027775,0.0014044294241666666,0.002211399555,0.00017518389563888888
20220131_165703_SHELL_M55_6320427325,2022-01-31 16:57:03,0.9760754502777778,0.003673941168888889,0.045295458233333336,0.012993066280277778,0.029108418869833334,0.0015229467038888889,0.0012244542716666666,0.0002632351297777778
20220131_165948_SHELL_M55_6320427394,2022-01-31 16:59:48,0.9772331394444443,0.002197917814444445,0.052150195780555554,0.007291935817499999,0.02835684407736111,0.0009814216222222222,0.001478352123611111,0.0001800963569722222
20220131_170416_SHELL_M55_6320427390,2022-01-31 17:04:16,0.9823913772222223,0.003261106096388889,0.043696880255555556,0.007743663672222222,0.030771192104277773,0.0013871916716666668,0.0032597305519444448,0.00025313731844444444
20220131_170723_SHELL_M55_6320427797,2022-01-31 17:07:23,0.9608762763888888,0.0037829524769444445,0.05289710764277778,0.007113819554444446,0.05654737052777778,0.001247538618611111,0.0021210034047222225,0.00019951469494444444
20220131_171859_SHELL_M55_6330431268,2022-01-31 17:18:59,0.9708156608333334,0.0017577280216666666,0.058917664174999995,0.006640005159444445,0.06716957607505555,0.0011096388327777778,0.0016430949186111111,0.0001790108708611111
20220131_172136_SHELL_M55_6320427723,2022-01-31 17:21:36,0.9853128880555556,0.002146290969722222,0.04389756347222222,0.006060789101388889,0.04963706524238889,0.0009171981027777779,0.001435745561388889,0.0002239846468333333
20220131_172455_SHELL_M55_6330431481,2022-01-31 17:24:55,0.9979884327777777,0.0015298432244444443,0.04470966491666666,0.006251163455555556,0.0002709887726111111,0.0008755208161111112,0.0007228154952777778,0.00014864602563888888
20220131_172733_SHELL_M55_6320427738,2022-01-31 17:27:33,0.9808220611111111,0.002798673553611111,0.05779227125,0.008159302665277778,0.05000908358594444,0.0011704581702777779,0.0016389087725,0.00017191830702777776
20220131_173007_SHELL_M55_6330431475,2022-01-31 17:30:07,0.9768505986111111,0.005360578413055555,0.06449008791666666,0.010403690351111113,0.03225947548830556,0.0014818295474999998,0.001821939018888889,0.0001757649296388889
20220131_173252_SHELL_M55_6330431029,2022-01-31 17:32:52,0.9750727944444445,0.003014611063055556,0.052219548138888884,0.007330035151944445,0.06250974600352778,0.0012739192416666668,0.002500828938611111,0.0002327346688611111
20220131_173526_SHELL_M55_6320427318,2022-01-31 17:35:26,0.9823000869444445,0.0028908643405555555,0.05652517244444445,0.008206892037777778,0.048440508605500004,0.0011834065941666667,0.0014740856905555556,0.00019239993388888888
20220131_173806_SHELL_M55_6320427695,2022-01-31 17:38:06,0.9826768211111112,0.0035796554916666667,0.040490230805555555,0.0108366637,0.046280761437444445,0.0014150861819444444,0.001981415166944444,0.00024232191594444444
20220131_174059_SHELL_M55_6330431017,2022-01-31 17:40:59,0.9814686886111113,0.002448596072222222,0.05762217325,0.010258490315277778,0.05369594575244444,0.0014185996666666667,0.001738518125277778,0.00018575037366666666
20220131_174350_SHELL_M55_6320427800,2022-01-31 17:43:50,0.9850490224999999,0.0032044356194444444,0.04699326572222222,0.00842054128611111,0.04082069600991667,0.001260603425,0.0019885195797222223,0.00023525240222222225
20220131_174629_SHELL_M55_6320427805,2022-01-31 17:46:29,0.9794728197222222,0.0026492710194444447,0.05590209453333333,0.011187360939611111,0.041756820816250005,0.0013723290533333334,0.0017709778683333332,0.00022932554105555556
20220131_174935_SHELL_M55_6320427345,2022-01-31 17:49:35,0.9874522725,0.0020044979066666667,0.04627943015277777,0.007528845466666666,0.04922297117669445,0.0009926911686111112,0.0012007574919444446,0.00014277166927777776
20220131_175227_SHELL_M55_6330431064,2022-01-31 17:52:27,0.9612996166666667,0.003227676768055556,0.036678896644444445,0.007818216507222222,0.10548520388402777,0.0012695118958333334,0.001893959838333333,0.00018321734483333333
20220131_175603_SHELL_M55_6330432686,2022-01-31 17:56:03,0.9797597550000001,0.003403143932222222,0.044226803833333335,0.0086558372325,0.05382742321688889,0.0010526035547222222,0.0017177865352777778,0.0002307026861111111
20220131_175939_SHELL_M55_6330431061,2022-01-31 17:59:39,0.976395171388889,0.004257450148333333,0.05366362325,0.009807328457222222,0.053977141053861116,0.0014558063502777777,0.0018425066344444445,0.0002098829548611111
20220131_180246_SHELL_M55_6320427226,2022-01-31 18:02:46,0.9887409069444444,0.003063836711111111,0.04652182725,0.007633942008333334,0.03104824581388889,0.001187819012222222,0.004052207387777777,0.0002425645703888889
20220131_180555_SHELL_M55_6320427262,2022-01-31 18:05:55,0.9958389791666666,0.003469767108333333,0.048364465861111115,0.00916227671388889,0.0005601415896944444,0.0011318196433333333,0.000891976706111111,0.00020993143533333333
20220131_180916_SHELL_M55_6320427399,2022-01-31 18:09:16,0.9890556097222222,0.002697316125,0.04715236622222222,0.006858921708333333,0.026972272843833335,0.0013658475727777778,0.0026580299,0.00026552981674999996
20220131_181243_SHELL_M55_6320427396,2022-01-31 18:12:43,0.9735025866666667,0.002246549386111111,0.05041733233055555,0.007584562329555556,0.05141720229463889,0.0010886322408333333,0.0012893272302777778,0.00015831596069444445
20220131_181528_SHELL_M55_6320427223,2022-01-31 18:15:28,0.9868913558333333,0.0026407236897222222,0.045587274472222224,0.0077688512111111115,0.04662052524825,0.0012998769766666668,0.0018537112411111112,0.0002017992605
20220131_181841_SHELL_M55_6320427391,2022-01-31 18:18:41,0.9858279880555555,0.0023033429894444447,0.04348378286111111,0.007223705316666666,0.03496006465472222,0.0012697597519444443,0.0018965494133333332,0.00017419796775
20220131_182254_SHELL_M55_6320427669,2022-01-31 18:22:54,0.9804313361111111,0.0029574436166666667,0.053651759111111114,0.009277662808888889,0.04642748771277778,0.0012834772050000001,0.0015900455958333332,0.00022531975763888888
20220131_182549_SHELL_M55_6330431486,2022-01-31 18:25:49,0.9820733752777778,0.003738633244444444,0.05092845386111111,0.007616193577777777,0.050329705491,0.0012930465408333334,0.0016147606736111111,0.00016690086225000002
20220131_182912_SHELL_M55_6330431477,2022-01-31 18:29:12,0.9814146377777777,0.0036527560275,0.07972712142499999,0.010780632123611111,0.03458277956661111,0.0014713735477777778,0.0018905137180555555,0.00024226519025000002
20220202_091901_SHELL_M55_6330430955,2022-02-02 09:19:01,0.9753750527777778,0.0024648608038888888,0.05493310686111111,0.008172438722222224,0.05581667494583334,0.0011416879747222222,0.0013918069658333332,0.0002255640973888889
20220202_092208_SHELL_M55_6330431068,2022-02-02 09:22:08,0.9784449191666665,0.0032793287302777777,0.05646128702777778,0.008191629204166667,0.05316001911944444,0.0011963051108333333,0.0017678875286111114,0.00023408607166666668
20220202_092452_SHELL_M55_6330431283,2022-02-02 09:24:52,0.9827168452777778,0.0033797587611111113,0.05944692715277777,0.008460661788055554,0.04951475046066667,0.0012672405094444445,0.0013565267080555556,0.00019886821
20220202_092707_SHELL_M55_6320427225,2022-02-02 09:27:07,0.9799242247222222,0.0023766957919444443,0.05188190749722223,0.006640365626388889,0.051083756748444446,0.0010886984891666667,0.0012886079641666666,0.00017465558891666667
20220202_092914_SHELL_M55_6320427327,2022-02-02 09:29:14,0.9824664186111112,0.002068792206111111,0.044531019944444444,0.006891428691111111,0.04142023448444445,0.0008871561497222223,0.0012105978347222222,0.00021392845763888886
20220202_093420_SHELL_M55_6320427701,2022-02-02 09:34:20,0.9834592236111112,0.0024088406275,0.06225040830555555,0.006499279673333334,0.049449461330555555,0.0010006766233333333,0.0013723542338888888,0.00017308290155555555
20220202_093654_SHELL_M55_6320427667,2022-02-02 09:36:54,0.9837619224999999,0.002082239558611111,0.053902168138888894,0.0074122918616666665,0.045526434591666665,0.0008977942483333334,0.0013896787594444445,0.0002487905205555555
20220202_093932_SHELL_M55_6330431480,2022-02-02 09:39:32,0.9746953125,0.0018844005422222223,0.0587336736,0.006314352373888889,0.05588773494755555,0.0011003765702777778,0.0013579999919444445,0.00016223410738888888
20220202_094211_SHELL_M55_6320427670,2022-02-02 09:42:11,0.9821077369444444,0.002297855156388889,0.06308610186111112,0.00757700273,0.04923112331527778,0.0010271100547222221,0.0015413801794444445,0.00020494088366666667
20220202_094435_SHELL_M55_6320427550,2022-02-02 09:44:35,0.9826462655555557,0.002181374698055556,0.050141263916666665,0.006894275858888889,0.051120558745444446,0.0008890266499999999,0.0011666808183333334,0.00021397259305555556
20220202_094706_SHELL_M55_6320427263,2022-02-02 09:47:06,0.9822186049999999,0.001896567977777778,0.048382917250000004,0.006743185545833333,0.046698944169166666,0.000969649426388889,0.0012245130394444444,0.0002185859328611111
20220202_095231_SHELL_M55_6320427265,2022-02-02 09:52:31,0.9819036736111111,0.002309603973333333,0.05068674069444444,0.007063892863888889,0.04601325926076389,0.0010689342408333334,0.0013682764497222222,0.00019292371869444443
20220202_095519_SHELL_M55_6330432632,2022-02-02 09:55:19,0.9820119972222222,0.0016957447558333333,0.046724542875000004,0.005906719098055555,0.04944254955558333,0.0009375858227777777,0.001550688561388889,0.0001568295900277778
20220202_095741_SHELL_M55_6330431056,2022-02-02 09:57:41,0.9786147977777778,0.0033236875691666666,0.04284530491666667,0.008774840161388889,0.037458833547180555,0.0012260066058333333,0.0017349456333333334,0.0002360716057777778
20220202_100017_SHELL_M55_6320427435,2022-02-02 10:00:17,0.9839075855555556,0.0027880650761111115,0.043609367305555556,0.007281972929444445,0.03822534352419445,0.0009871892991666668,0.0016056629072222224,0.0002155262125
20220202_100235_SHELL_M55_6330431476,2022-02-02 10:02:35,0.987214531111111,0.0023149588177777776,0.05170416472222222,0.007340882791388888,0.03036707357,0.0012408824286111112,0.0016128386258333334,0.00022491655749999997
20220202_100736_SHELL_M55_6330430954,2022-02-02 10:07:36,0.9809303180555555,0.0043057838091666665,0.04359481541666667,0.013079178980555555,0.03899748164127778,0.001665668783888889,0.001818250734722222,0.0002927997671111111
20220202_101122_SHELL_M55_6320427699,2022-02-02 10:11:22,0.9726859230555556,0.0029849427888888887,0.054593387272222224,0.008535060127222223,0.05465275528552778,0.001248718079722222,0.0012005553869444444,0.00021465559169444443
20220202_101634_SHELL_M55_6320427222,2022-02-02 10:16:34,0.9801123083333333,0.0031842390694444443,0.05395185608333333,0.009577866439444445,0.043941755884666665,0.001343389931388889,0.0016903083097222222,0.0002253877660277778
20220202_102020_SHELL_M55_6320427389,2022-02-02 10:20:20,0.9835362358333334,0.002699746868888889,0.05303941147222222,0.008767931901666666,0.03643084726561111,0.001294901325,0.0015870171844444446,0.00021604417258333332
20220202_102339_SHELL_M55_6320427696,2022-02-02 10:23:39,0.9775556552777778,0.005135780236111111,0.05629612488888888,0.012183491330277777,0.04683296732488888,0.0014641585519444443,0.0018904792458333333,0.00026292637266666665
20220202_103311_SHELL_M55_6320427264,2022-02-02 10:33:11,0.9796891538888889,0.002366100365277778,0.044637152666666666,0.007166221856388889,0.04955043876563889,0.0011164688163888888,0.0016171182238888888,0.0002475569606111111
20220202_103530_SHELL_M55_6330431067,2022-02-02 10:35:30,0.9810807202777778,0.003998303365555556,0.042345728341666666,0.010568981973333332,0.046666993493333336,0.001428004532222222,0.001533582021111111,0.00025400597172222224
20220202_104035_SHELL_M55_6330431065,2022-02-02 10:40:35,0.9833515727777777,0.0029503344794444444,0.04663252166666667,0.0071028587444444445,0.04586517628313889,0.001013285542222222,0.0015702523566666667,0.0002170195012777778
20220202_104315_SHELL_M55_6320427697,2022-02-02 10:43:15,0.9807040002777777,0.002509529,0.04637777648888889,0.007986715009166666,0.047222852901944445,0.0009787389691666667,0.0011921157788888888,0.00020591528330555557
20220202_104649_SHELL_M55_6320427387,2022-02-02 10:46:49,0.9815953172222223,0.002341006796111111,0.04076258631666667,0.00615802395,0.038617235195694447,0.0011211551522222222,0.001912463646388889,0.00022963752025
20220202_104919_SHELL_M55_6320427792,2022-02-02 10:49:19,0.9792152477777777,0.0025146525083333334,0.04369096600833333,0.00800706346361111,0.04625958389497223,0.0010229920902777778,0.0015147217427777778,0.0002091198998611111
20220202_105141_SHELL_M55_6320427393,2022-02-02 10:51:41,0.9819897447222223,0.002922343471111111,0.03884900325,0.0063973242111111115,0.048264966207222225,0.0011211041547222222,0.0014730663630555555,0.00022473920875
20220202_105423_SHELL_M55_6330431055,2022-02-02 10:54:23,0.9842329502777777,0.0015922131902777778,0.04311271468055556,0.0060440047719444445,0.047701761998472224,0.0009041679663888889,0.0012435228580555556,0.00016267928583333334
20220202_110932_SHELL_M55_6330431025,2022-02-02 11:09:32,0.9819616902777777,0.0024694191388888887,0.05054808211111111,0.009381146857500001,0.04850224271527778,0.0012090235791666667,0.001319445473611111,0.00022551173116666667
20220202_111145_SHELL_M55_6330431483,2022-02-02 11:11:45,0.9883468519444444,0.0019939981905555556,0.034584166,0.008078617272222222,0.028840386863111116,0.0010303900419444444,0.0018433107219444445,0.00019763628775
20220202_111405_SHELL_M55_6320427725,2022-02-02 11:14:05,0.9799594113888889,0.0026976135555555557,0.044317023277777784,0.0065099046775,0.04526454600030556,0.0010508127955555556,0.0018524476458333333,0.00019820434158333334
